focal_model,focal_elo,focal_short,reference_model,reference_elo,model_order,run_id,alpha,sigma,competition_index,focal_utility,reference_utility,social_welfare,focal_advantage,consensus_reached,final_round
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,21.0,16.0,37.0,5.0,1.0,1
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,52.650000000000006,55.080000000000005,107.73000000000002,-2.4299999999999997,1.0,3
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,52.650000000000006,55.080000000000005,107.73000000000002,-2.4299999999999997,1.0,3
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4o-2024-05-13,0,gpt-4o-2024-05-13,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,10
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,10
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,49.0,52.0,101.0,-3.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,49.0,52.0,101.0,-3.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,1.0,41.0,42.0,-40.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,1.0,41.0,42.0,-40.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,46.800000000000004,1.8,48.6,45.00000000000001,1.0,2
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,46.800000000000004,1.8,48.6,45.00000000000001,1.0,2
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,7.971615000000001,17.006112,24.977727,-9.034497000000002,1.0,7
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,7.971615000000001,17.006112,24.977727,-9.034497000000002,1.0,7
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,19.0,19.0,38.0,0.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,19.0,19.0,38.0,0.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,63.0,58.0,121.0,5.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,63.0,58.0,121.0,5.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,22.0,22.0,44.0,0.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,22.0,22.0,44.0,0.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,11.809800000000001,-7.2171,4.592700000000001,19.0269,1.0,5
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,11.809800000000001,-7.2171,4.592700000000001,19.0269,1.0,5
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,17.058600000000002,39.366,56.4246,-22.307399999999998,1.0,5
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,17.058600000000002,39.366,56.4246,-22.307399999999998,1.0,5
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,34.992000000000004,34.992000000000004,69.98400000000001,0.0,1.0,4
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,34.992000000000004,34.992000000000004,69.98400000000001,0.0,1.0,4
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,-1.62,32.400000000000006,30.780000000000005,-34.02,1.0,3
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,-1.62,32.400000000000006,30.780000000000005,-34.02,1.0,3
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,47.0,45.0,92.0,2.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,47.0,45.0,92.0,2.0,1.0,1
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,-4.5,61.2,56.7,-65.7,1.0,2
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,-4.5,61.2,56.7,-65.7,1.0,2
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,0.3874204890000001,0.3874204890000001,0.7748409780000002,0.0,1.0,10
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,0.3874204890000001,0.3874204890000001,0.7748409780000002,0.0,1.0,10
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,43.2,47.7,90.9,-4.5,1.0,2
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,43.2,47.7,90.9,-4.5,1.0,2
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,42.300000000000004,42.300000000000004,84.60000000000001,0.0,1.0,2
gpt-4o-mini-2024-07-18,0,gpt-4o-mini-2024-07-18,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,42.300000000000004,42.300000000000004,84.60000000000001,0.0,1.0,2
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,33.0,76.0,109.0,-43.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,33.0,76.0,109.0,-43.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,52.0,31.0,83.0,21.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,52.0,31.0,83.0,21.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,43.0,9.0,52.0,34.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,43.0,9.0,52.0,34.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,25.0,47.0,72.0,-22.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,25.0,47.0,72.0,-22.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,38.0,47.0,85.0,-9.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,38.0,47.0,85.0,-9.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,56.0,27.0,83.0,29.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,56.0,27.0,83.0,29.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,78.0,30.0,108.0,48.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,78.0,30.0,108.0,48.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,57.0,23.0,80.0,34.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,57.0,23.0,80.0,34.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,75.0,44.0,119.0,31.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,75.0,44.0,119.0,31.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,9.0,18.0,27.0,-9.0,1.0,2
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,9.0,18.0,27.0,-9.0,1.0,2
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,30.0,34.0,64.0,-4.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,30.0,34.0,64.0,-4.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,41.0,48.0,89.0,-7.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,41.0,48.0,89.0,-7.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,35.0,35.0,70.0,0.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,35.0,35.0,70.0,0.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,18.0,18.0,36.0,0.0,1.0,1
gpt-5-nano-high,0,gpt-5-nano-high,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,18.0,18.0,36.0,0.0,1.0,1
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,23.0,28.0,51.0,-5.0,1.0,1
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,23.0,28.0,51.0,-5.0,1.0,1
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,27.900000000000002,72.0,99.9,-44.099999999999994,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,27.900000000000002,72.0,99.9,-44.099999999999994,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,3.6450000000000005,10.206000000000001,13.851000000000003,-6.561000000000001,1.0,4
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,3.6450000000000005,10.206000000000001,13.851000000000003,-6.561000000000001,1.0,4
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,27.0,45.0,72.0,-18.0,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,27.0,45.0,72.0,-18.0,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,48.6,47.7,96.30000000000001,0.8999999999999986,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,48.6,47.7,96.30000000000001,0.8999999999999986,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,26.1,28.8,54.900000000000006,-2.6999999999999993,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,26.1,28.8,54.900000000000006,-2.6999999999999993,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,45.36,43.74,89.1,1.6199999999999974,1.0,3
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,45.36,43.74,89.1,1.6199999999999974,1.0,3
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,34.830000000000005,53.46,88.29,-18.629999999999995,1.0,3
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,34.830000000000005,53.46,88.29,-18.629999999999995,1.0,3
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,55.800000000000004,21.6,77.4,34.2,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,55.800000000000004,21.6,77.4,34.2,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,57.0,56.0,113.0,1.0,1.0,1
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,57.0,56.0,113.0,1.0,1.0,1
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,13.0,45.0,58.0,-32.0,1.0,1
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,13.0,45.0,58.0,-32.0,1.0,1
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,48.6,26.1,74.7,22.5,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,48.6,26.1,74.7,22.5,1.0,2
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,39.36600000000001,32.07600000000001,71.44200000000001,7.289999999999999,1.0,4
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,39.36600000000001,32.07600000000001,71.44200000000001,7.289999999999999,1.0,4
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,28.35,25.92,54.27,2.4299999999999997,1.0,3
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,28.35,25.92,54.27,2.4299999999999997,1.0,3
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,45.0,45.0,90.0,0.0,1.0,1
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,45.0,45.0,90.0,0.0,1.0,1
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,30.78,29.970000000000002,60.75,0.8099999999999987,1.0,3
gpt-5.2-chat-latest-20260210,1436,GPT-5.2-chat,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,30.78,29.970000000000002,60.75,0.8099999999999987,1.0,3
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,64.0,54.0,118.0,10.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,64.0,54.0,118.0,10.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,37.800000000000004,52.2,90.0,-14.399999999999999,1.0,2
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,37.800000000000004,52.2,90.0,-14.399999999999999,1.0,2
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,18.0,6.0,24.0,12.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,18.0,6.0,24.0,12.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,25.92,30.78,56.7,-4.859999999999999,1.0,3
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,25.92,30.78,56.7,-4.859999999999999,1.0,3
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,4.5,47.7,52.2,-43.2,1.0,2
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,4.5,47.7,52.2,-43.2,1.0,2
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,25.0,26.0,51.0,-1.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,25.0,26.0,51.0,-1.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,36.0,38.7,74.7,-2.700000000000003,1.0,2
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,36.0,38.7,74.7,-2.700000000000003,1.0,2
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,35.64,66.42,102.06,-30.78,1.0,3
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,35.64,66.42,102.06,-30.78,1.0,3
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,44.550000000000004,-8.91,35.64,53.46000000000001,1.0,3
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,44.550000000000004,-8.91,35.64,53.46000000000001,1.0,3
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,72.0,48.0,120.0,24.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,72.0,48.0,120.0,24.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,52.2,52.2,104.4,0.0,1.0,2
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,52.2,52.2,104.4,0.0,1.0,2
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,31.590000000000003,17.82,49.410000000000004,13.770000000000003,1.0,3
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,31.590000000000003,17.82,49.410000000000004,13.770000000000003,1.0,3
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,43.0,55.0,98.0,-12.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,43.0,55.0,98.0,-12.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,39.0,40.0,79.0,-1.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,39.0,40.0,79.0,-1.0,1.0,1
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,10.125,10.125,20.25,0.0,1.0,3
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,10.125,10.125,20.25,0.0,1.0,3
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,61.2,49.5,110.7,11.700000000000003,1.0,2
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,61.2,49.5,110.7,11.700000000000003,1.0,2
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,53.217000000000006,32.80500000000001,86.02200000000002,20.412,1.0,4
gpt-5.4-high,0,gpt-5.4-high,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,53.217000000000006,32.80500000000001,86.02200000000002,20.412,1.0,4
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,71.28,71.28,-71.28,1.0,3
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,71.28,71.28,-71.28,1.0,3
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,-2.6572050000000003,21.257640000000002,18.600435,-23.914845000000003,1.0,7
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,-2.6572050000000003,21.257640000000002,18.600435,-23.914845000000003,1.0,7
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,40.0,55.0,95.0,-15.0,1.0,1
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,40.0,55.0,95.0,-15.0,1.0,1
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,17.1,45.0,62.1,-27.9,1.0,2
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,17.1,45.0,62.1,-27.9,1.0,2
